INFO:depchase:DEPENDENCY INFORMATION                                                          
INFO                                                           MATCH
├─libz.so.1()(64bit)                                           zlib-1.2.11-4.fc27.ppc64le
├─libxml2.so.2()(64bit)                                        libxml2-2.9.4-4.fc27.ppc64le
├─libxml2.so.2(LIBXML2_2.4.30)(64bit)                          libxml2-2.9.4-4.fc27.ppc64le
├─libxml2.so.2(LIBXML2_2.6.0)(64bit)                           libxml2-2.9.4-4.fc27.ppc64le
├─liblzma.so.5()(64bit)                                        xz-libs-5.2.3-4.fc27.ppc64le
├─libgcrypt.so.20()(64bit)                                     libgcrypt-1.7.8-3.fc27.ppc64le
├─libgpg-error.so.0()(64bit)                                   libgpg-error-1.27-3.fc27.ppc64le
├─libgcrypt.so.20(GCRYPT_1.6)(64bit)                           libgcrypt-1.7.8-3.fc27.ppc64le
├─libxml2.so.2(LIBXML2_2.5.7)(64bit)                           libxml2-2.9.4-4.fc27.ppc64le
├─libxml2.so.2(LIBXML2_2.6.5)(64bit)                           libxml2-2.9.4-4.fc27.ppc64le
├─libxml2.so.2(LIBXML2_2.6.3)(64bit)                           libxml2-2.9.4-4.fc27.ppc64le
├─libxml2.so.2(LIBXML2_2.6.15)(64bit)                          libxml2-2.9.4-4.fc27.ppc64le
├─libxml2.so.2(LIBXML2_2.9.0)(64bit)                           libxml2-2.9.4-4.fc27.ppc64le
├─libxml2.so.2(LIBXML2_2.5.4)(64bit)                           libxml2-2.9.4-4.fc27.ppc64le
├─libxml2.so.2(LIBXML2_2.6.17)(64bit)                          libxml2-2.9.4-4.fc27.ppc64le
├─libxml2.so.2(LIBXML2_2.5.9)(64bit)                           libxml2-2.9.4-4.fc27.ppc64le
├─libxml2.so.2(LIBXML2_2.6.27)(64bit)                          libxml2-2.9.4-4.fc27.ppc64le
├─libxml2.so.2(LIBXML2_2.5.6)(64bit)                           libxml2-2.9.4-4.fc27.ppc64le
└─libxml2.so.2(LIBXML2_2.6.25)(64bit)                          libxml2-2.9.4-4.fc27.ppc64le
mariadb-devel-3:10.2.7-2.fc27.ppc64le                          
├─rtld(GNU_HASH)                                               glibc-2.26-1.fc27.1.ppc64le
