INFO:depchase:DEPENDENCY INFORMATION                                                          
INFO                                                      MATCH
├─libstdc++.so.6(GLIBCXX_3.4.15)(64bit)                   libstdc++-7.1.1-7.fc27.1.x86_64
├─libstdc++.so.6(CXXABI_1.3.8)(64bit)                     libstdc++-7.1.1-7.fc27.1.x86_64
├─libdl.so.2(GLIBC_2.2.5)(64bit)                          glibc-2.26-1.fc27.1.x86_64
├─librt.so.1()(64bit)                                     glibc-2.26-1.fc27.1.x86_64
├─libpthread.so.0(GLIBC_2.3.2)(64bit)                     glibc-2.26-1.fc27.1.x86_64
├─/usr/bin/python                                         python2-2.7.13-12.fc27.x86_64
├─librt.so.1(GLIBC_2.2.5)(64bit)                          glibc-2.26-1.fc27.1.x86_64
├─ld-linux-x86-64.so.2()(64bit)                           glibc-2.26-1.fc27.1.x86_64
├─ld-linux-x86-64.so.2(GLIBC_2.3)(64bit)                  glibc-2.26-1.fc27.1.x86_64
├─libboost_system.so.1.63.0()(64bit)                      boost-system-1.63.0-9.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.14)(64bit)                   libstdc++-7.1.1-7.fc27.1.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.18)(64bit)                   libstdc++-7.1.1-7.fc27.1.x86_64
├─libboost_thread.so.1.63.0()(64bit)                      boost-thread-1.63.0-9.fc27.x86_64
├─libnspr4.so()(64bit)                                    nspr-4.16.0-1.fc27.x86_64
├─libstdc++.so.6(CXXABI_1.3.5)(64bit)                     libstdc++-7.1.1-7.fc27.1.x86_64
├─libnss3.so()(64bit)                                     nss-3.32.0-2.fc27.x86_64
├─libc.so.6(GLIBC_2.16)(64bit)                            glibc-2.26-1.fc27.1.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.19)(64bit)                   libstdc++-7.1.1-7.fc27.1.x86_64
├─libboost_program_options.so.1.63.0()(64bit)             boost-program-options-1.63.0-9.fc27.x86_64
├─libpthread.so.0(GLIBC_2.12)(64bit)                      glibc-2.26-1.fc27.1.x86_64
├─libnss3.so(NSS_3.2)(64bit)                              nss-3.32.0-2.fc27.x86_64
├─libstdc++.so.6(GLIBCXX_3.4.22)(64bit)                   libstdc++-7.1.1-7.fc27.1.x86_64
├─libboost_iostreams.so.1.63.0()(64bit)                   boost-iostreams-1.63.0-9.fc27.x86_64
├─libnss3.so(NSS_3.3)(64bit)                              nss-3.32.0-2.fc27.x86_64
├─libblkid.so.1()(64bit)                                  libblkid-2.30.1-1.fc27.x86_64
├─libfuse.so.2()(64bit)                                   fuse-libs-2.9.7-4.fc27.x86_64
├─libaio.so.1()(64bit)                                    libaio-0.3.110-7.fc26.x86_64
├─libfuse.so.2(FUSE_2.6)(64bit)                           fuse-libs-2.9.7-4.fc27.x86_64
├─libtcmalloc.so.4()(64bit)                               gperftools-libs-2.6.1-1.fc27.x86_64
├─libaio.so.1(LIBAIO_0.1)(64bit)                          libaio-0.3.110-7.fc26.x86_64
├─libaio.so.1(LIBAIO_0.4)(64bit)                          libaio-0.3.110-7.fc26.x86_64
├─libsnappy.so.1()(64bit)                                 snappy-1.1.4-3.fc26.x86_64
├─libfuse.so.2(FUSE_2.5)(64bit)                           fuse-libs-2.9.7-4.fc27.x86_64
├─libboost_random.so.1.63.0()(64bit)                      boost-random-1.63.0-9.fc27.x86_64
├─libstdc++.so.6(CXXABI_1.3.7)(64bit)                     libstdc++-7.1.1-7.fc27.1.x86_64
├─libfuse.so.2(FUSE_2.8)(64bit)                           fuse-libs-2.9.7-4.fc27.x86_64
├─libblkid.so.1(BLKID_1.0)(64bit)                         libblkid-2.30.1-1.fc27.x86_64
├─libnss3.so(NSS_3.12.9)(64bit)                           nss-3.32.0-2.fc27.x86_64
├─libnss3.so(NSS_3.12.5)(64bit)                           nss-3.32.0-2.fc27.x86_64
├─parted                                                  parted-3.2-26.fc27.x86_64
├─libfuse.so.2(FUSE_2.2)(64bit)                           fuse-libs-2.9.7-4.fc27.x86_64
├─libleveldb.so.1()(64bit)                                leveldb-1.18-1.fc26.x86_64
├─gdisk                                                   gdisk-1.0.1-3.fc26.x86_64
└─ceph-base = 1:10.2.7-2.fc27                             ceph-base-1:10.2.7-2.fc27.x86_64
dmraid-events-1.0.0.rc16-31.fc26.x86_64                   
├─rtld(GNU_HASH)                                          glibc-2.26-1.fc27.1.x86_64
├─libdl.so.2()(64bit)                                     glibc-2.26-1.fc27.1.x86_64
├─libc.so.6(GLIBC_2.2.5)(64bit)                           glibc-2.26-1.fc27.1.x86_64
├─libselinux.so.1()(64bit)                                libselinux-2.7-1.fc27.x86_64
├─libdevmapper.so.1.02()(64bit)                           device-mapper-libs-1.02.142-4.fc27.x86_64
├─libsepol.so.1()(64bit)                                  libsepol-2.7-1.fc27.x86_64
├─libdevmapper-event.so.1.02()(64bit)                     device-mapper-event-libs-1.02.142-4.fc27.x86_64
├─device-mapper-event                                     device-mapper-event-1.02.142-4.fc27.x86_64
├─libdmraid.so.1()(64bit)                                 dmraid-1.0.0.rc16-31.fc26.x86_64
├─libdmraid.so.1(Base)(64bit)                             dmraid-1.0.0.rc16-31.fc26.x86_64
├─sgpio                                                   sgpio-1.2.0.10-17.fc26.x86_64
